wd_id,line_id,linewd,word,dipl,wd_div,phon,phon_map,syllabified,lang,pos,morph,lemma,lemma_src,lemma_dmf,phil_note,ref,tei_right,tei_left
3112,499,1,cell,cell,+,ÇeLL,c.e.l.l,Ç/e\LL,pro,PRNdem,smn,cél2,DOM,cil,,"SFoi, l. 499",,<lb/><l n=&quot;499&quot;>
3113,499,2,teg,teg,_,teg,t.e.g,t/e\g,pro,VERcjg,indpsp3,tenér,DOM,tenir,,"SFoi, l. 499",,
3114,499,3,mansella,mansella,_,mANSeʎA,m.a.n.s.e.ll.a,m/A\N.'S/e\.ʎ/(A)\,pro,NOMpro,sfr,Marseille,---,---,,"SFoi, l. 499",,
3115,499,4,sobre,sobre,_,SobrE,s.o.b.r.e,'S/o\.br/(E)\,pro,PRE,---,sóbre,DOM,sur,,"SFoi, l. 499",,
3116,499,5,mar,mar,.,mAr,m.a.r,m/A\r,pro,NOMcom,smr,mar,DOM,mer,,"SFoi, l. 499",</l>,
3117,500,1,et,et,_,ed,e.t,/e\d,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 500",,<l n=&quot;500&quot;>
3118,500,2,ag,ag,_,Ag,a.g,/A\g,pro,VERcjg,indpsp3,avér,DOM,avoir,,"SFoi, l. 500",,
3119,500,3,gran,gran,_,grAn,g.r.a.n,gr/A\n,pro,ADJqua,smr,gran,DOM,grand,,"SFoi, l. 500",,
3120,500,4,vizi,ui_zi,.|,viʣi,v.i.z.i,'v/i\.ʣ/(i)\,pro,NOMcom,smr,vici,DOM,vice,,"SFoi, l. 500",,
3121,500,5,e,e,+,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 500",,<lb/>
3122,500,6,fo,fo,_,fo,f.o,f/o\,pro,VERcjg,indpsp3,èser,DOM,être,,"SFoi, l. 500",,
3123,500,7,bar,bar,_,bAr,b.a.r,b/A\r,pro,NOMcom,smn,baróN,DOM,baron,,"SFoi, l. 500",</l>,
3124,501,1,la,la,+,LA,l.a,L/A\,pro,DETdef,sfr,la,DOM,le,,"SFoi, l. 501",,<l n=&quot;501&quot;>
3125,501,2,donn,donn,+,dOnn0,d.o.n.n.,'d/O\n.n/[0]\,pro,NOMcom,sfr,dómna,DOM,dame,,"SFoi, l. 501",,
3126,501,3,amed,amed,_,Amɛd,a.m.e.d,/A\.'m/ɛ\d,pro,VERcjg,indpsp3,amar,DOM,aimer,,"SFoi, l. 501",,
3127,501,4,e,e,+,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 501",,
3128,501,5,teg,teg,_,teg,t.e.g,t/e\g,pro,VERcjg,indpsp3,tenér,DOM,tenir,,"SFoi, l. 501",,
3129,501,6,la,la,+,LA,l.a,L/A\,pro,PRCper,3sfa,la2,DOM,le,,"SFoi, l. 501",,
3130,501,7,car,car,.,kAr,c.a.r,k/A\r,pro,ADJqua,sfr,car2,DOM,cher,,"SFoi, l. 501",</l>,
3131,502,1,et,et,_,ed,e.t,/e\d,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 502",,<l n=&quot;502&quot;>
3132,502,2,ill,ill,_,iLL,i.l.l,/i\LL,pro,PRNper,3sfn,ela,DOM,elle,,"SFoi, l. 502",,
3133,502,3,nun,nun,_,nOn,n.u.n,n/O\n,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 502",,
3134,502,4,pog,pog,_,pɔg,p.o.g,p/ɔ\g,pro,VERcjg,indpsp3,podér,DOM,pouvoir2,,"SFoi, l. 502",,
3135,502,5,lui,lui,|,Lyi,l.u.i,L/y\i,pro,PRNper,3smr,lui,DOM,lui,,"SFoi, l. 502",,
3136,502,6,plus,plus,_,pLyz,p.l.u.s,pL/y\z,pro,ADVgen,---,plus,DOM,plus,,"SFoi, l. 502",,<lb/>
3137,502,7,amar,amar,.,AmAr,a.m.a.r,/A\.'m/A\r,pro,VERinf,---,amar,DOM,aimer,,"SFoi, l. 502",</l>,
3138,503,1,dunc,dunc,_,dONk,d.u.n.c,d/O\Nk,pro,ADVgen,---,dónc,DOM,donc,,"SFoi, l. 503",,<l n=&quot;503&quot;>
3139,503,2,pres,pres,_,prez,p.r.e.s,pr/e\z,pro,VERcjg,indpsp3,préndre,DOM,prendre,,"SFoi, l. 503",,
3140,503,3,lo,lo,_,LO,l.o,L/O\,pro,DETdef,smn,lo2,DOM,le,,"SFoi, l. 503",,
3141,503,4,veilz,ueilz,_,veiLÇ,v.e.i.l.z,v/e\iLÇ,pro,NOMcom,smn,vélh,DOM,vieux,,"SFoi, l. 503",,
3142,503,5,a,a,+,A,a,/A\,pro,PRE,---,a2,DOM,à,,"SFoi, l. 503",,
3143,503,6,considrar,co[n]_sidrar,.,kONSiðrAr,c.o.n.s.i.d.r.a.r,k/O\N.S/i\.'ðr/A\r,pro,VERinf,---,consirar,DOM,consirer,,"SFoi, l. 503",</l>,
3144,504,1,consi,co[n]si,+,kONSi,c.o.n.s.i,k/O\N.'S/i\,pro,CONsub,---,consi,DOM,---,,"SFoi, l. 504",,<l n=&quot;504&quot;>
3145,504,2,lz,lz,_,LÇ,l.z,/\LÇ,pro,PRCper,6pma,los2,DOM,le,,"SFoi, l. 504",,
3146,504,3,pogges,pog-|ges,_,pOges,p.o.gg.e.s,p/O\.'g/e\s,pro,VERcjg,subipf3,podér,DOM,pouvoir2,,"SFoi, l. 504",,
3147,504,4,de,de,+,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 504",,<lb/>
3148,504,5,l,l,+,L,l,/\L,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 504",,
3149,504,6,rein,rein,_,rEɲ,r.e.in,r/E\ɲ,pro,NOMcom,smr,rénh,DOM,règne,,"SFoi, l. 504",,
3150,504,7,jetar,ietar,.,ʤEtAr,j.e.t.a.r,ʤ/E\.'t/A\r,pro,VERinf,---,gitar,DOM,jeter,,"SFoi, l. 504",</l>,
3151,505,1,mais,mais,_,mAiS,m.a.i.s,m/A\iS,pro,ADVgen,---,mais,DOM,mais,,"SFoi, l. 505",,<l n=&quot;505&quot;>
3152,505,2,czo,czo,_,ʦO,cz.o,ʦ/O\,pro,PRNdem,snn,so,DOM,ce,,"SFoi, l. 505",,
3153,505,3,fo,fo,_,fo,f.o,f/o\,pro,VERcjg,indpsp3,èser,DOM,être,,"SFoi, l. 505",,
3154,505,4,mal,mal,_,mAl,m.a.l,m/A\l,pro,ADVgen,---,mal,DOM,mal3,,"SFoi, l. 505",,
3155,505,5,ad,ad,+,Að,a.d,/A\ð,pro,PRE,---,a2,DOM,à,,"SFoi, l. 505",,
3156,505,6,adobar,adobar,.-|,AdObAr,a.d.o.b.a.r,/A\.d/O\.'b/A\r,pro,VERinf,---,adobar,DOM,adouber,,"SFoi, l. 505",</l></lg>,
3157,506,1,fez,Fez,_,feʣ,f.e.z,f/e\ʣ,pro,VERcjg,indpsp3,faire,DOM,faire,,"SFoi, l. 506",,<lg n=&quot;48&quot; type=&quot;laisse&quot; met=&quot;octosyllable&quot;><lb/><l n=&quot;506&quot;>
3158,506,2,maximin,maximin,_,mAkSimin,m.a.x..i.m.i.n,m/A\k.S/i\.'m/i\n,pro,NOMpro,smr,Maximin,---,---,,"SFoi, l. 506",,
3159,506,3,son,son,+,SOn,s.o.n,S/O\n,pro,DETpos,3smr,sóN2,DOM,son4,,"SFoi, l. 506",,
3160,506,4,fill,fill,_,fiʎ,f.i.ll,f/i\ʎ,pro,NOMcom,smr,filh,DOM,fils,,"SFoi, l. 506",,
3161,506,5,armar,ar_mar,.,ArmAr,a.r.m.a.r,/A\r.'m/A\r,pro,VERinf,---,armar,DOM,armer,,"SFoi, l. 506",</l>,
3162,507,1,diss,diss,_,dis,d.i.ss,d/i\s,pro,VERcjg,indpsp3,dire,DOM,dire,,"SFoi, l. 507",,<l n=&quot;507&quot;>
3163,507,2,li,li,_,Li,l.i,L/i\,pro,PRCper,3smi,li3,DOM,li,,"SFoi, l. 507",,
3164,507,3,q,q,+,k,q,k/\,pro,CONsub,---,que2,DOM,que,,"SFoi, l. 507",,
3165,507,4,el,el,+,el,e.l,/e\l,pro,PRNper,3smn,el2,DOM,il,,"SFoi, l. 507",,
3166,507,5,an,an,_,An,a.n,/A\n,pro,VERcjg,subpst3,anar,DOM,aner,,"SFoi, l. 507",,
3167,507,6,sa,sa,_,SA,s.a,S/A\,pro,DETpos,3sfr,sa,DOM,son4,,"SFoi, l. 507",,
3168,507,7,ost,ost,-|,ɔSt,o.s.t,/ɔ\St,pro,NOMcom,sfr,òst,DOM,ost,,"SFoi, l. 507",,
3169,507,8,mandar,mandar,.,mANdAr,m.a.n.d.a.r,m/A\N.'d/A\r,pro,VERinf,---,mandar,DOM,mander,,"SFoi, l. 507",</l>,<lb/>
3170,508,1,guarniss,guarniss,_,guArnis,g.u.a.r.n.i.ss,gu/A\r.'n/i\s,pro,VERcjg,indpsp3,garnir,DOM,garnir,,"SFoi, l. 508",,<l n=&quot;508&quot;>
3171,508,2,la,la,+,LA,l.a,L/A\,pro,DETdef,sfn,la,DOM,le,,"SFoi, l. 508",,
3172,508,3,gentz,gentz,_,ʤENtS,g.e.n.t.z,ʤ/E\NtS,pro,NOMcom,sfn,gén,DOM,gent,,"SFoi, l. 508",,
3173,508,4,d,d,+,d,d,d/\,pro,PRE,---,de,DOM,de,,"SFoi, l. 508",,
3174,508,5,aquell,aquell,_,AkeLL,a.qu.e.l.l,/A\.'k/e\LL,pro,DETdem,smr,aquél,DOM,---,,"SFoi, l. 508",,
3175,508,6,afar,afar,.,AfAr,a.f.a.r,/A\.'f/A\r,pro,NOMcom,smr,afaire,DOM,affaire,,"SFoi, l. 508",</l>,
3176,509,1,dainesc,dainesc,|,dAineSk,d.a.i.n.e.s.c,d/A\i.'n/e\Sk,pro,NOMcom,pmn,danois,---,danois,,"SFoi, l. 509",,<l n=&quot;509&quot;>
3177,509,2,i,i,_,i,i,/i\,pro,PRCadv,---,i,DOM,y2,,"SFoi, l. 509",,<lb/>
3178,509,3,vengrun,uengrun,_,vENgrOn,v.e.n.g.r.u.n,'v/E\N.gr/O\n,pro,VERcjg,indpsp6,venir,DOM,venir,,"SFoi, l. 509",,
3179,509,4,e,e,_,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 509",,
3180,509,5,navarr,nauarr,.,nAvArr,n.a.v.a.r.r,n/A\.'v/A\rr,pro,NOMcom,pmn,navar,DOM,---,,"SFoi, l. 509",</l>,
3181,510,1,niell,niell,_,niɛLL,n.i.e.l.l,n/i\.'/ɛ\LL,pro,NOMcom,pmn,nièl,DOM,---,,"SFoi, l. 510",,<l n=&quot;510&quot;>
3182,510,2,e,e,_,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 510",,
3183,510,3,maur,maur,_,mAur,m.a.u.r,m/A\ur,pro,NOMcom,pmn,maur,DOM,maure,,"SFoi, l. 510",,
3184,510,4,e,e,+,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 510",,
3185,510,5,ll,ll,_,LL,l.l,/\LL,pro,DETdef,pmn,li2,DOM,le,,"SFoi, l. 510",,
3186,510,6,fill,fill,_,fiʎ,f.i.ll,f/i\ʎ,pro,NOMcom,pmn,filh,DOM,fils,,"SFoi, l. 510",,
3187,510,7,agar,agar,.|,AgAr,a.g.a.r,/A\.'g/A\r,pro,NOMpro,smr,Agar,,---,,"SFoi, l. 510",</l>,
3188,511,1,e,e,_,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 511",,<pb n=&quot;22r&quot;/><lb/><l n=&quot;511&quot;>
3189,511,2,cill,cill,_,ÇiLL,c.i.l.l,Ç/i\LL,pro,PRNdem,pmn,cél2,DOM,cil,,"SFoi, l. 511",,
3190,511,3,de,de,+,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 511",,
3191,511,4,tribu,tribu,_,triby,t.r.i.b.u,tr/i\.'b/y\,pro,NOMcom,smr,tribun,DOM,tribun,,"SFoi, l. 511",,
3192,511,5,isachar,isachar,.,iSAkAr,i.s.a.ch.a.r,/i\.S/A\.'k/A\r,pro,NOMpro,smr,Isachar,---,---,,"SFoi, l. 511",</l>,
3193,512,1,vengron,uen_gron,_,vENgrOn,v.e.n.g.r.o.n,'v/E\N.gr/O\n,pro,VERcjg,indpsp6,venir,DOM,venir,,"SFoi, l. 512",,<l n=&quot;512&quot;>
3194,512,2,ill,ill,_,iLL,i.l.l,/i\LL,pro,DETdef,pmn,li2,DOM,le,,"SFoi, l. 512",,
3195,512,3,homen,homen,_,OmEn,ho.m.e.n,'/O\.m/E\n,pro,NOMcom,pmn,óme,DOM,homme,,"SFoi, l. 512",,
3196,512,4,de,de,_,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 512",,
3197,512,5,cedar,cedar,.|,ÇEdAr,c.e.d.a.r,Ç/E\.'d/A\r,pro,NOMpro,smr,Cédar,,---,,"SFoi, l. 512",</l>,
3198,513,1,e,e,+,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 513",,<lb/><l n=&quot;513&quot;>
3199,513,2,tuit,tuit,_,tyit,t.u.i.t,t/y\it,pro,PRNind,pmn,tót,DOM,tout,,"SFoi, l. 513",,
3200,513,3,de,de,+,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 513",,
3201,513,4,l,l,+,L,l,/\L,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 513",,
3202,513,5,reinn,reinn,_,rEɲ,r.e.inn,r/E\ɲ,pro,NOMcom,smr,rénh,DOM,règne,,"SFoi, l. 513",,
3203,513,6,salmanasar,sal_manasar,.,SALmAnAzAr,s.a.l.m.a.n.a.s.a.r,S/A\L.m/A\.n/A\.'z/A\r,pro,NOMpro,smr,Salmanasar,,---,,"SFoi, l. 513",</l>,
3204,514,1,prendun,prendun,_,prENdOn,p.r.e.n.d.u.n,'pr/E\N.d/O\n,pro,VERcjg,indpst6,préndre,DOM,prendre,,"SFoi, l. 514",,<l n=&quot;514&quot;>
3205,514,2,ensems,ensems,|,ENSEmS,e.n.s.e.m.s,/E\N.'S/E\mS,pro,ADVgen,---,enséms,DOM,ensemble,,"SFoi, l. 514",,
3206,514,3,a,a,_,A,a,/A\,pro,PRE,---,a2,DOM,à,,"SFoi, l. 514",,<lb/>
3207,514,4,cavalgar,caualgar,_,kAvALgAr,c.a.v.a.l.g.a.r,k/A\.v/A\L.'g/A\r,pro,VERinf,---,cavalcar,DOM,chevaucher,,"SFoi, l. 514",</l>,
3208,515,1,e,e,_,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 515",,<l n=&quot;515&quot;>
3209,515,2,lor,lor,+,LOr,l.o.r,L/O\r,pro,DETpos,6smr,lor,DOM,leur,,"SFoi, l. 515",,
3210,515,3,ardid,ardid,_,Ardid,a.r.d.i.d,/A\r.'d/i\d,pro,NOMcom,smr,ardit,DOM,hardi,,"SFoi, l. 515",,
3211,515,4,a,a,+,A,a,/A\,pro,PRE,---,a2,DOM,à,,"SFoi, l. 515",,
3212,515,5,concordar,co[n]_cordar,.,kONkOrdAr,c.o.n.c.o.r.d.a.r,k/O\N.k/O\r.'d/A\r,pro,VERinf,---,concordar,DOM,concorder,,"SFoi, l. 515",</l>,
3213,516,1,q,q,+,k,q,k/\,pro,CONsub,---,que2,DOM,que,,"SFoi, l. 516",,<l n=&quot;516&quot;>
3214,516,2,annun,annun,_,AnnOn,a.n.n.u.n,'/A\n.n/O\n,pro,VERcjg,subpst6,anar,DOM,aner,,"SFoi, l. 516",,
3215,516,3,mansella,man-|sella,_,mANSeʎA,m.a.n.s.e.ll.a,m/A\N.'S/e\.ʎ/(A)\,pro,NOMpro,sfr,Marseille,---,---,,"SFoi, l. 516",,
3216,516,4,peciar,peciar,.,pEʦiAr,p.e.c.i.a.r,p/E\.ʦ/i\.'/A\r,pro,VERinf,---,pesejar,DOM,piecer,,"SFoi, l. 516",</l></lg>,<lb/>
3217,517,1,trames,Trames,_,trAmez,t.r.a.m.e.s,tr/A\.'m/e\z,pro,VERcjg,indpsp3,tramétre,DOM,tramettre,,"SFoi, l. 517",,<lg n=&quot;49&quot; type=&quot;laisse&quot; met=&quot;octosyllable&quot;><l n=&quot;517&quot;>
3218,517,2,sas,sas,_,SAS,s.a.s,S/A\S,pro,DETpos,3pfr,sa,DOM,son4,,"SFoi, l. 517",,
3219,517,3,letras,letras,_,LetrAz,l.e.t.r.a.s,'L/e\.tr/A\z,pro,NOMcom,pfr,létra,DOM,lettre,,"SFoi, l. 517",,
3220,517,4,e,e,+,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 517",,
3221,517,5,ls,ls,_,LS,l.s,/\LS,pro,DETdef,xxx,los,DOM,le,,"SFoi, l. 517",,
3222,517,6,correus,correus,.,kOrrɛuS,c.o.r.r.e.u.s,k/O\r.'r/ɛ\uS,pro,NOMcom,smr,correu,DOM,courrier,,"SFoi, l. 517",</l>,
3223,518,1,manded,man|ded,_,mANdɛd,m.a.n.d.e.d,m/A\N.'d/ɛ\d,pro,VERcjg,indpsp3,mandar,DOM,mander,,"SFoi, l. 518",,<l n=&quot;518&quot;>
3224,518,2,aqelz,aqelz,_,AkeLÇ,a.q.e.l.z,/A\.'k/e\LÇ,pro,PRNdem,pmr,aquél,DOM,---,,"SFoi, l. 518",,<lb/>
3225,518,3,q,q,+,k,q,k/\,pro,CONsub,---,que2,DOM,que,,"SFoi, l. 518",,
3226,518,4,en,en,+,EN,e.n,/E\N,pro,PRCadv,---,én3,DOM,en2,,"SFoi, l. 518",,
3227,518,5,tenun,tenun,_,tEnOn,t.e.n.u.n,'t/E\.n/O\n,pro,VERcjg,indpst6,tenér,DOM,tenir,,"SFoi, l. 518",,
3228,518,6,feus,feus,.,fɛuS,f.e.u.s,f/ɛ\uS,pro,NOMcom,pmr,fèu,DOM,fief,,"SFoi, l. 518",</l>,
3229,519,1,bolgres,bolgres,_,boLgrEz,b.o.l.g.r.e.s,'b/o\L.gr/E\z,pro,NOMcom,pmr,bólgre,DOM,bougre,,"SFoi, l. 519",,<l n=&quot;519&quot;>
3230,519,2,manded,manded,_,mANdɛd,m.a.n.d.e.d,m/A\N.'d/ɛ\d,pro,VERcjg,indpsp3,mandar,DOM,mander,,"SFoi, l. 519",,
3231,519,3,grex,grex,|,grɛkS,g.r.e.x.,gr/ɛ\kS,pro,NOMcom,pmr,grec2,DOM,grec,,"SFoi, l. 519",,
3232,519,4,e,e,_,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 519",,<lb/>
3233,519,5,caldeus,caldeus,.,kALdɛuz,c.a.l.d.e.u.s,k/A\L.'d/ɛ\uz,pro,NOMcom,pmr,chaldéen,---,chaldéen,,"SFoi, l. 519",</l>,
3234,520,1,marcomanins,marcomanins,_,mArkOmAninS,m.a.r.c.o.m.a.n.i.n.s,m/A\r.k/O\.'m/A\.n/i\nS,pro,NOMcom,pmr,marcoman,---,---,,"SFoi, l. 520",,<l n=&quot;520&quot;>
3235,520,2,e,e,_,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 520",,
3236,520,3,machrobeus,machrobeus,.,mAkrObɛuS,m.a.ch.r.o.b.e.u.s,m/A\.kr/O\.'b/ɛ\uS,pro,NOMcom,pmr,macrobien,---,---,,"SFoi, l. 520",</l>,
3237,521,1,van,uan,_,vAn,v.a.n,v/A\n,pro,VERcjg,indpst6,anar,DOM,aner,,"SFoi, l. 521",,<l n=&quot;521&quot;>
3238,521,2,i,i,_,i,i,/i\,pro,PRCadv,---,i,DOM,y2,,"SFoi, l. 521",,
3239,521,3,satir,satir,|,SAtir0,s.a.t.i.r.,S/A\.'t/i\.r/[0]\,pro,NOMcom,pmn,satiri,DOM,satyre,,"SFoi, l. 521",,
3240,521,4,ab,ab,_,Ab,a.b,/A\b,pro,PRE,---,ab,DOM,o,,"SFoi, l. 521",,<lb/>
3241,521,5,idumeus,idumeus,.,idUmɛuS,i.d.u.m.e.u.s,/i\.d/U\.'m/ɛ\uS,pro,NOMcom,pmr,iduméen,---,---,,"SFoi, l. 521",</l>,
3242,522,1,engl,engl,+,ENgL0,e.n.g.l.,'/E\N.gL/[0]\,pro,NOMcom,pmn,Angle,,---,,"SFoi, l. 522",,<l n=&quot;522&quot;>
3243,522,2,et,et,_,ed,e.t,/e\d,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 522",,
3244,522,3,escot,escot,_,ESkɔt,e.s.c.o.t,/E\S.'k/ɔ\t,pro,NOMcom,pmn,scot,---,écot3,,"SFoi, l. 522",,
3245,522,4,ab,ab,_,Ab,a.b,/A\b,pro,PRE,---,ab,DOM,o,,"SFoi, l. 522",,
3246,522,5,canineus,cani_neus,.,kAninɛuS,c.a.n.i.n.e.u.s,k/A\.n/i\.'n/ɛ\uS,pro,NOMcom,pmr,caninèu,DOM,---,,"SFoi, l. 522",</l>,
3247,523,1,saintz,saintz,|,SAiNtS,s.a.i.n.t.z,S/A\iNtS,pro,ADJqua,smn,sanh,DOM,saint,,"SFoi, l. 523",,<l n=&quot;523&quot;>
3248,523,2,maurizis,maurizis,_,mAuriʣiz,m.a.u.r.i.z.i.s,m/A\u.'r/i\.ʣ/i\z,pro,NOMpro,smn,Maurice,---,---,,"SFoi, l. 523",,<lb/>
3249,523,3,l,l,+,L,l,L/\,pro,PRCper,3smi,li3,DOM,li,,"SFoi, l. 523",,
3250,523,4,aduiss,aduiss,_,Adyis,a.d.u.i.ss,/A\.'d/y\is,pro,VERcjg,indpsp3,aduire,DOM,aduire,,"SFoi, l. 523",,
3251,523,5,thebeus,thebeus,.,tEbɛuS,th.e.b.e.u.s,t/E\.'b/ɛ\uS,pro,NOMcom,pmr,thébain,DMF,thébain,,"SFoi, l. 523",</l>,
3252,524,1,aqo,aqo,_,AkO,a.q.o,/A\.'k/O\,pro,PRNdem,snn,aco,DOM,---,,"SFoi, l. 524",,<l n=&quot;524&quot;>
3253,524,2,sun,sun,_,SOn,s.u.n,S/O\n,pro,VERcjg,indpst6,èser,DOM,être,,"SFoi, l. 524",,
3254,524,3,homen,homen,_,OmEn,ho.m.e.n,'/O\.m/E\n,pro,NOMcom,pmn,óme,DOM,homme,,"SFoi, l. 524",,
3255,524,4,q,q,+,k,q,k/\,pro,PRNrel,pmr,que,DOM,que,,"SFoi, l. 524",,
3256,524,5,ama,ama,|,AmA,a.m.a,'/A\.m/(A)\,pro,VERcjg,indpst3,amar,DOM,aimer,,"SFoi, l. 524",,
3257,524,6,deus,deus,.,dɛuS,d.e.u.s,d/ɛ\uS,pro,NOMcom,smn,dèu,DOM,dieu,,"SFoi, l. 524",</l>,<lb/>
3258,525,1,traciunn,traciunn,_,trAÇiOn,t.r.a.c.i.u.nn,tr/A\.Ç/i\.'/O\n,pro,NOMcom,sfr,traazóN,DOM,trahison,,"SFoi, l. 525",,<l n=&quot;525&quot;>
3259,525,2,fez,fez,_,feʣ,f.e.z,f/e\ʣ,pro,VERcjg,indpsp3,faire,DOM,faire,,"SFoi, l. 525",,
3260,525,3,lo,lo,_,LO,l.o,L/O\,pro,DETdef,smn,lo2,DOM,le,,"SFoi, l. 525",,
3261,525,4,fell,fell,_,feLL,f.e.l.l,f/e\LL,pro,ADJqua,smn,felóN,DOM,félon,,"SFoi, l. 525",,
3262,525,5,judeus,iudeus,.,ʤyðɛuS,j.u.d.e.u.s,ʤ/y\.'ð/ɛ\uS,pro,NOMcom,smn,juzèu,DOM,juif,,"SFoi, l. 525",</l>,
3263,526,1,lui,lui,_,Lyi,l.u.i,L/y\i,pro,PRNper,3smr,lui,DOM,lui,,"SFoi, l. 526",,<l n=&quot;526&quot;>
3264,526,2,eiss,eiss,_,eis,e.i.ss,/e\is,pro,ADJind,smr,éis,DOM,---,,"SFoi, l. 526",,
3265,526,3,aucis,aucis,_,Auʦiz,a.u.c.i.s,/A\u.'ʦ/i\z,pro,VERcjg,indpsp3,auzir,DOM,ouïr,,"SFoi, l. 526",,
3266,526,4,czo,czo,|,ʦO,cz.o,ʦ/O\,pro,PRNdem,snn,so,DOM,ce,,"SFoi, l. 526",,
3267,526,5,es,es,_,ES,e.s,/E\S,pro,VERcjg,indpst3,èser,DOM,être,,"SFoi, l. 526",,<lb/>
3268,526,6,motz,motz,_,mOtS,m.o.t.z,m/O\tS,pro,NOMcom,smn,mot,DOM,mot,,"SFoi, l. 526",,
3269,526,7,reus,reus,.,rɛuS,r.e.u.s,r/ɛ\uS,pro,ADJqua,smn,reu,DOM,---,,"SFoi, l. 526",</l>,
3270,527,1,s,s,+,S,s,S/\,pro,CONsub,---,si,DOM,si3,,"SFoi, l. 527",,<l n=&quot;527&quot;>
3271,527,2,achi,achi,_,Aki,a.ch.i,/A\.'k/i\,pro,ADVgen,---,aqui,DOM,---,,"SFoi, l. 527",,
3272,527,3,foss,foss,_,fos,f.o.ss,f/o\s,pro,VERcjg,subipf3,èser,DOM,être,,"SFoi, l. 527",,
3273,527,4,judas,iudas,_,ʤydAz,j.u.d.a.s,'ʤ/y\.d/A\z,pro,NOMpro,smn,Judas,---,---,,"SFoi, l. 527",,
3274,527,5,machabeus,machabeus,.,mAkAbɛuS,m.a.ch.a.b.e.u.s,m/A\.k/A\.'b/ɛ\uS,pro,NOMcom,smn,macchabée,---,---,,"SFoi, l. 527",</l>,
3275,528,1,heliazars,heliazars,|,EliAʣArS,he.l.i.a.z.a.r.s,/E\.l/i\./A\.'ʣ/A\rS,pro,NOMpro,smn,Éléazar,---,---,,"SFoi, l. 528",,<l n=&quot;528&quot;>
3276,528,2,o,o,_,ɔ,o,/ɔ\,pro,CONcoo,---,ò,DOM,ou,,"SFoi, l. 528",,<lb/>
3277,528,3,timotheus,timotheus,.,timOtɛuS,t.i.m.o.th.e.u.s,t/i\.m/O\.'t/ɛ\uS,pro,NOMpro,smn,Timothée,,---,,"SFoi, l. 528",</l>,
3278,529,1,o,o,+,ɔ,o,/ɔ\,pro,CONcoo,---,ò,DOM,ou,,"SFoi, l. 529",,<l n=&quot;529&quot;>
3279,529,2,i,i,+,i,i,/\i,pro,PRCadv,---,i,DOM,y2,,"SFoi, l. 529",,
3280,529,3,foss,foss,_,fos,f.o.ss,f/o\s,pro,VERcjg,subipf3,èser,DOM,être,,"SFoi, l. 529",,
3281,529,4,samson,samson,_,SANSOn,s.a.m.s.o.n,S/A\N.'S/O\n,pro,NOMpro,smn,Samson,,---,,"SFoi, l. 529",,
3282,529,5,lo,lo,_,LO,l.o,L/O\,pro,DETdef,smn,lo2,DOM,le,,"SFoi, l. 529",,
3283,529,6,nazareus,nazareus,.,nAʣArɛuS,n.a.z.a.r.e.u.s,n/A\.ʣ/A\.'r/ɛ\uS,pro,NOMcom,smn,nazaréen,---,nazarien,,"SFoi, l. 529",</l>,
3284,530,1,o,o,_,ɔ,o,/ɔ\,pro,CONcoo,---,ò,DOM,ou,,"SFoi, l. 530",,<l n=&quot;530&quot;>
3285,530,2,josue,iosue,|,ʤOSyE,j.o.s.u.e,ʤ/O\.S/y\.'/E\,pro,NOMpro,smn,Josué,---,---,,"SFoi, l. 530",,
3286,530,3,o,o,+,ɔ,o,/ɔ\,pro,CONcoo,---,ò,DOM,ou,,"SFoi, l. 530",,<lb/>
3287,530,4,ll,ll,_,LL,l.l,/\LL,pro,DETdef,smn,lo2,DOM,le,,"SFoi, l. 530",,
3288,530,5,paucs,paucs,_,pAukS,p.a.u.c.s,p/A\ukS,pro,ADJqua,smn,pauc,DOM,peu,,"SFoi, l. 530",,
