wd_id,line_id,linewd,dipl,word,phon,phon_map,syllabified,wd_div,textlineid,syntag,syntag2,lang,lemma,lemma_src,lemma_dmf,pos,morph,ref,tei_right,tei_left,
2516,449,5,dis,dis,diS,d.i.s,d/i\S,_,449,N,N,fro,di,DMF,di,NOMcom,pmr,"Passion, l. 449",</l>,,
2517,450,1,p[er],per,pEr,p.e.r,p/E\r,_,450,Pre,Pre,fro,par,DMF,par,PRE,---,"Passion, l. 450",,<l n=&quot;450&quot;>,
2518,450,2,mulz,mulz,moLZ,m.u.l.z,m/o\LZ,|,450,QIs,QIs,fro,moult,DMF,moult,DETind,pmr,"Passion, l. 450",,,
2519,450,3,sem_blanz,semblanz,SENbLANZ,s.e.m.b.l.a.n.z,S/E\N.'bL/A\NZ,_,450,N,N,fro,semblant,DMF,semblant,NOMcom,pmr,"Passion, l. 450",</l>,<lb/>,
2520,451,1,emsembl,emsembl,ENSENbL0,e.m.s.e.m.b.l.,/E\N.'S/E\N.bL/[0]\,+,451,Adv,Adv,fro,ensemble,DMF,ensemble,ADVgen,---,"Passion, l. 451",,<l n=&quot;451&quot;>,
2521,451,2,a_b,ab,aP,a.b,/a\P,+,451,Pre,Pre,fro,o,DMF,o,PRE,---,"Passion, l. 451",,,
2522,451,3,elz,elz,eLS,e.l.z,/e\LS,_,451,Prn,Prn,fro,eux,DMF,eux,PRNper,6pmr,"Passion, l. 451",,,
2523,451,4,bec,bec,beK,b.e.c,b/e\K,|,451,Vfin,Vfin,fro,boire,DMF,boire,VERcjg,indpsp3,"Passion, l. 451",,,
2524,451,5,e,e,e,e,/e\,+,451,Crd,Crd,fro,et,DMF,et,CONcoo,---,"Passion, l. 451",,<lb/>,
2525,451,6,man_ied,manjed,maNʤɛD,m.a.n.j.e.d,m/a\N.'ʤ/ɛ\D,_,451,Vfin,Vfin,fro,manger,DMF,manger,VERcjg,indpsp3,"Passion, l. 451",</l>,,
2526,452,1,de,de,dE,d.e,d/(E)\,+,452,Pre,Pre,fro,de,DMF,de,PRE,---,"Passion, l. 452",,<l n=&quot;452&quot;>,
2527,452,2,regnu[m],regnum,RVQRVR,r.e.g.n.u.m,'R/V\Q.R/V\R,_,452,N,N,lat,regnum,wiktionary,règne,NOMcom,smr,"Passion, l. 452",,,
2528,452,3,deu,deu,dɛu,d.e.u,d/ɛ\u,_,452,N,N,fro,Dieu,DMF,Dieu,NOMpro,smr,"Passion, l. 452",,,
2529,452,4,se[m]p[er],semper,SENpər,s.e.m.p.e.r,'S/E\N.p/ə\r,_,452,Adv,Adv,fro,sempres,DMF,sempres,ADVgen,---,"Passion, l. 452",,,
2530,452,5,parl[et],parlet,pArLɛD,p.a.r.l.e.t,p/A\r.'L/ɛ\D,;|,452,Vfin,Vfin,fro,parler,DMF,parler,VERcjg,indpsp3,"Passion, l. 452",</l></lg>,,
2531,453,1,E,e,e,e,/e\,_,453,Crd,Crd,fro,et,DMF,et,CONcoo,---,"Passion, l. 453",,<lb/><lg n=&quot;114&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;453&quot;>,
2532,453,2,p[er],per,pEr,p.e.r,p/E\r,_,453,Pre,Pre,fro,par,DMF,par,PRE,---,"Passion, l. 453",,,
2533,453,3,es,es,eS,e.s,/e\S,_,453,Adj,Adj,fro,es2,TL,---,ADJind,smr,"Passion, l. 453",,,
2534,453,4,mund,mund,mONZ,m.u.n.d,m/O\NZ,_,453,N,N,fro,monde,DMF,monde,NOMcom,smr,"Passion, l. 453",,,
2535,453,5,roa,roa,rOə,r.o.a,'r/O\./(ə)\,+,453,Vfin,Vfin,fro,rover,DMF,rover,VERcjg,indpst3,"Passion, l. 453",,,
2536,453,6,l,l,L,l,L/\,_,453,Prn,Prn%%,fro,le,DMF,le,PRCper,6pma,"Passion, l. 453",,,
2537,453,7,allar,allar,Alær,a.ll.a.r,/A\.'l/æ\r,_,453,Vinf,Vinf,fro,aller,DMF,aller,VERinf,---,"Passion, l. 453",</l>,,
2538,454,1,toz,toz,toZ,t.o.z,t/o\Z,_,454,QIs,QIs,fro,tout,DMF,tout,PRNind,pmr,"Passion, l. 454",,<l n=&quot;454&quot;>,
2539,454,2,babzi|zar,babzizar,bAPZiZær,b.a.b.z.i.z.a.r,b/A\P.Z/i\.'Z/æ\r,_,454,Vinf,Vinf,fro,baptiser,DMF,baptiser,VERinf,---,"Passion, l. 454",,,
2540,454,3,in,in,EN,i.n,/E\N,+,454,Pre,Pre,fro,en,DMF,en,PRE,---,"Passion, l. 454",,<lb/>,
2541,454,4,trinitad,trinitad,trinitæZ,t.r.i.n.i.t.a.d,tr/i\.n/i\.'t/æ\Z,_,454,N,N,fro,trinité,DMF,trinité,NOMcom,sfr,"Passion, l. 454",</l>,,
2542,455,1,qui,qui,ki,qu.i,k/i\,_,455,Qux,Qux,fro,qui,DMF,qui,PRNrel,pmn,"Passion, l. 455",,<l n=&quot;455&quot;>,
2543,455,2,lui,lui,Lyi,l.u.i,L/y\i,_,455,Prn,Prn$$,fro,lui,DMF,lui,PRCper,3smi,"Passion, l. 455",,,
2544,455,3,credran,credran,krEðrAn,c.r.e.d.r.a.n,kr/E\.'ðr/A\n,|,455,Vfin,Vfin,fro,croire,DMF,croire,VERcjg,indfut6,"Passion, l. 455",,,
2545,455,4,cil,cil,Çil,c.i.l,Ç/i\l,_,455,Dem,Dem,fro,celui,DMF,celui,PRNdem,pmn,"Passion, l. 455",,<lb/>,
2546,455,5,erent,erent,ErəNT,e.r.e.n.t,'/E\.r/ə\NT,_,455,Vfin,Vfin,fro,être,DMF,être,VERcjg,indfut6,"Passion, l. 455",,,
2547,455,6,salu,salv,SaLF,s.a.l.v,S/a\LF,_,455,Adj,Adj,fro,sauf,DMF,sauf,ADJqua,pmn,"Passion, l. 455",</l>,,
2548,456,1,qui,qui,ki,qu.i,k/i\,_,456,Qux,Qux,fro,qui,DMF,qui,PRNrel,pmn,"Passion, l. 456",,<l n=&quot;456&quot;>,
2549,456,2,no,no,nO,n.o,n/O\,+,456,Neg,Neg$$,fro,ne,DMF,ne,ADVneg,---,"Passion, l. 456",,,
2550,456,3,l,l,L,l,/\L,_,456,Prn,Prn$$,fro,le,DMF,le,PRCper,3smr,"Passion, l. 456",,,
2551,456,4,cr[et]ran,cretran,krEðrAn,c.r.e.t.r.a.n,kr/E\.'ðr/A\n,_,456,Vfin,Vfin,fro,croire,DMF,croire,VERcjg,indfut6,"Passion, l. 456",,,
2552,456,5,seran,seran,SErAn,s.e.r.a.n,S/E\.'r/A\n,|,456,Vfin,Vfin,fro,être,DMF,être,VERcjg,indfut6,"Passion, l. 456",,,
2553,456,6,damnat,damnat,dAmnæZ,d.a.m.n.a.t,d/A\m.'n/æ\Z,;,456,Vpp,Vpp,fro,damner,DMF,damner,VERppe,pmn,"Passion, l. 456",</l></lg>,<lb/>,
2554,457,1,Signes,signes,SiɲəS,s.i.gn.e.s,'S/i\.ɲ/ə\S,_,457,N,N,fro,signe,DMF,signe,NOMcom,pfr,"Passion, l. 457",,<lg n=&quot;115&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;457&quot;>,
2555,457,2,faran,faran,fArAn,f.a.r.a.n,f/A\.'r/A\n,_,457,Vfin,Vfin,fro,faire,DMF,faire,VERcjg,indfut6,"Passion, l. 457",,,
2556,457,3,li,li,Li,l.i,L/i\,_,457,Det,Det,fro,le,DMF,le,DETdef,pmn,"Passion, l. 457",,,
2557,457,4,soi,soi,Soi,s.o.i,S/o\i,_,457,Adj,Adj,fro,son4,DMF,son4,ADJpos,3pmn,"Passion, l. 457",,,
2558,457,5,fi|del,fidel,fidEl,f.i.d.e.l,f/i\.'d/E\l,_,457,N,N,fro,fidèle,DMF,fidèle,NOMcom,pmn,"Passion, l. 457",</l>,,
2559,458,1,quals,quals,kALS,qu.a.l.s,k/A\LS,_,458,Qux,Qux,fro,quel,DMF,quel,PRNrel,pfr,"Passion, l. 458",,<lb/><l n=&quot;458&quot;>,
2560,458,2,el,el,el,e.l,/e\l,_,458,Prn,Prn,fro,il,DMF,il,PRNper,3smn,"Passion, l. 458",,,
2561,458,3,abanz,abanz,AvANZ,a.b.a.n.z,/A\.'v/A\NZ,_,458,PrA,PrA,fro,avant,DMF,avant,ADVgen,---,"Passion, l. 458",,,
2562,458,4,faire,faire,fAirə,f.a.i.r.e,'f/A\i.r/(ə)\,_,458,Vinf,Vinf,fro,faire,DMF,faire,VERinf,---,"Passion, l. 458",,,
2563,458,5,soliæ,soliae,SOliə,s.o.l.i.ae,S/O\.'l/i\./(ə)\,|,458,Vfin,Vfin,fro,soloir,DMF,soloir,VERcjg,indipf3,"Passion, l. 458",</l>,,
2564,459,1,lingues,lingues,LENgəS,l.i.n.gu.e.s,'L/E\N.g/ə\S,_,459,N,N,fro,langue,DMF,langue,NOMcom,pfr,"Passion, l. 459",,<lb/><l n=&quot;459&quot;>,
2565,459,2,noues,noves,nOvəS,n.o.v.e.s,'n/O\.v/ə\S,_,459,Adj,Adj,fro,neuf,DMF,neuf,ADJqua,pfr,"Passion, l. 459",,,
2566,459,3,il,il,il,i.l,/i\l,_,459,Prn,Prn$,fro,il,DMF,il,PRNper,6pmn,"Passion, l. 459",,,
2567,459,4,parlaran,parlaran,pArLArAn,p.a.r.l.a.r.a.n,p/A\r.L/A\.'r/A\n,_,459,Vfin,Vfin,fro,parler,DMF,parler,VERcjg,indfut6,"Passion, l. 459",</l>,,
2568,460,1,[et],et,ed,e.t,/e\d,|,460,Crd,Crd,fro,et,DMF,et,CONcoo,---,"Passion, l. 460",,<l n=&quot;460&quot;>,
2569,460,2,diables,diables,diabLəS,d.i.a.b.l.e.s,d/i\.'/a\.bL/ə\S,_,460,N,N,fro,diable,DMF,diable,NOMcom,pmr,"Passion, l. 460",,<lb/>,
2570,460,3,encal_ceran,encalceran,ENċALÇErAn,e.n.c.a.l.c.e.r.a.n,/E\N.ċ/A\L.Ç/E\.'r/A\n,;|,460,Vfin,Vfin,fro,enchaucier,DMF,enchaucier,VERcjg,indfut6,"Passion, l. 460",</l></lg>,,
2571,461,1,Si,si,Si,s.i,S/i\,+,461,Sub,Sub,fro,si3,DMF,si3,CONsub,---,"Passion, l. 461",,<lb/><lg n=&quot;116&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;461&quot;>,
2572,461,2,al_cuns,alcuns,ALkyNS,a.l.c.u.n.s,/A\L.'k/y\NS,_,461,QIs,QIs,fro,aucun,DMF,aucun,PRNind,smn,"Passion, l. 461",,,
2573,461,3,d,d,d,d,d/\,+,461,Pre,Pre,fro,de,DMF,de,PRE,---,"Passion, l. 461",,,
2574,461,4,els,els,eLS,e.l.s,/e\LS,_,461,Prn,Prn,fro,eux,DMF,eux,PRNper,6pmr,"Passion, l. 461",,,
2575,461,5,beuen,beven,bevən,b.e.u.e.n,'b/e\.v/ə\n,_,461,Vfin,Vfin,fro,boire,DMF,boire,VERcjg,indpst6,"Passion, l. 461",,,
2576,461,6,ueren,veren,vErEn,v.e.r.e.n,v/E\.'r/E\n,_,461,N,N,fro,venin,DMF,venin,NOMcom,smr,"Passion, l. 461",</l>,,
2577,462,1,non,non,nON,n.o.n,n/O\N,+,462,Neg,Neg$$,fro,ne,DMF,ne,ADVneg,---,"Passion, l. 462",,<l n=&quot;462&quot;>,
2578,462,2,au|ra,aura,Aura,a.u.r.a,/A\u.'r/a\,+,462,Vfin,Vfin,fro,avoir,DMF,avoir,VERcjg,indfut3,"Passion, l. 462",,,
2579,462,3,mal,mal,mæl,m.a.l,m/æ\l,_,462,N,N,fro,mal,DMF,mal,NOMcom,smr,"Passion, l. 462",,<lb/>,
2580,462,4,zo,zo,Çɔ,z.o,Ç/ɔ\,_,462,Prn,Prn,fro,ce,DMF,ce,PRNdem,snr,"Passion, l. 462",,,
2581,462,5,sab,sab,SæP,s.a.b,S/æ\P,_,462,Vfin,Vfin,fro,savoir,DMF,savoir,VERcjg,indpst1,"Passion, l. 462",,,
2582,462,6,p[er],per,pEr,p.e.r,p/E\r,_,462,Pre,Pre,fro,par,DMF,par,PRE,---,"Passion, l. 462",,,
2583,462,7,uer,ver,ver,v.e.r,v/e\r,_,462,N,N,fro,voir2,DMF,voir2,NOMcom,smr,"Passion, l. 462",</l>,,
2584,463,1,sobræ,sobrae,Sobrə,s.o.b.r.ae,'S/o\.br/(ə)\,_,463,PrA,PrA,fro,sur,DMF,sur,PRE,---,"Passion, l. 463",,<l n=&quot;463&quot;>,
2585,463,2,malab|des,malabdes,mAlaPdəS,m.a.l.a.b.d.e.s,m/A\.'l/a\P.d/ə\S,_,463,Adj,Adj,fro,malade,DMF,malade,NOMcom,pmr,"Passion, l. 463",,,
2586,463,3,mans,mans,mAnS,m.a.n.s,m/A\nS,_,463,N,N,fro,main,DMF,main,NOMcom,pfr,"Passion, l. 463",,<lb/>,
2587,463,4,m[et]ran,metran,mEtrAn,m.e.t.r.a.n,m/E\.'tr/A\n,_,463,Vfin,Vfin,fro,mettre,DMF,mettre,VERcjg,indfut6,"Passion, l. 463",</l>,,
2588,464,1,[et],et,ed,e.t,/e\d,_,464,Crd,Crd,fro,et,DMF,et,CONcoo,---,"Passion, l. 464",,<l n=&quot;464&quot;>,
2589,464,2,sanitad,sanitad,SAnitAZ,s.a.n.i.t.a.d,S/A\.n/i\.'t/A\Z,_,464,N,N,fro,santé,DMF,santé,NOMcom,sfr,"Passion, l. 464",,,
2590,464,3,a,a,a,a,/a\,+,464,Pre,Pre,fro,à,DMF,à,PRE,---,"Passion, l. 464",,,
2591,464,4,toz,toz,toZ,t.o.z,t/o\Z,|,464,QIs,QIs,fro,tout,DMF,tout,PRNind,pmr,"Passion, l. 464",,,
2592,464,5,rendran,rendran,rENdrAn,r.e.n.d.r.a.n,r/E\N.'dr/A\n,;|,464,Vfin,Vfin,fro,rendre,DMF,rendre,VERcjg,indfut6,"Passion, l. 464",</l></lg>,<lb/>,
2593,465,1,Sus,sus,SyS,s.u.s,S/y\S,_,465,PrA,PrA,fro,sus,DMF,sus,ADVgen,---,"Passion, l. 465",,<lb/><lg n=&quot;117&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;465&quot;>,
2594,465,2,en,en,EN,e.n,/E\N,+,465,Pre,Pre,fro,en,DMF,en,PRE,---,"Passion, l. 465",,,
2595,465,3,u,u,y,u,/y\,+,465,QIs,QIs,fro,un,DMF,un,DETndf,smr,"Passion, l. 465",,,
2596,465,4,mont,mont,mONZ,m.o.n.t,m/O\NZ,_,465,N,N,fro,mont,DMF,mont,NOMcom,smr,"Passion, l. 465",,,
2597,465,5,don_ches,donches,dONkəS,d.o.n.ch.e.s,'d/O\N.k/ə\S,_,465,Adv,Adv,fro,donc,DMF,donc,ADVgen,---,"Passion, l. 465",,,
2598,465,6,mont[et],montet,mONtɛD,m.o.n.t.e.t,m/O\N.'t/ɛ\D,|,465,Vfin,Vfin,fro,monter,DMF,monter,VERcjg,indpsp3,"Passion, l. 465",</l>,,
2599,466,1,que,que,kE,qu.e,k/(E)\,_,466,Qux,Qux,fro,que,DMF,que,PRNrel,smr,"Passion, l. 466",,<lb/><l n=&quot;466&quot;>,
2600,466,2,holiuet,holivet,OlivEZ,ho.l.i.v.e.t,/O\.l/i\.'v/E\Z,_,466,N,N,fro,olivier,DMF,olivier,NOMpro,smr,"Passion, l. 466",,,
2601,466,3,numnat,numnat,nOmnæZ,n.u.m.n.a.t,n/O\m.'n/æ\Z,_,466,Vpp,Vpp,fro,nommer,DMF,nommer,VERppe,smr,"Passion, l. 466",,,
2602,466,4,uos,vos,voS,v.o.s,v/o\S,+,466,Prn,Prn$$,fro,vous,DMF,vous,PRCper,5pmr,"Passion, l. 466",,,
2603,466,5,ai,ai,Ai,a.i,/A\i,_,466,Vfin,Vfin,fro,avoir,DMF,avoir,VERcjg,indpst1,"Passion, l. 466",</l>,,
2604,467,1,leu[et],levet,LEvɛD,l.e.v.e.t,L/E\.'v/ɛ\D,|,467,Vfin,Vfin,fro,lever,DMF,lever,VERcjg,indpsp3,"Passion, l. 467",,<l n=&quot;467&quot;>,
2605,467,2,sa,sa,Sa,s.a,S/(a)\,_,467,Det,Det,fro,son4,DMF,son4,DETpos,3sfr,"Passion, l. 467",,<lb/>,
2606,467,3,man,man,mAn,m.a.n,m/A\n,_,467,N,N,fro,main,DMF,main,NOMcom,sfr,"Passion, l. 467",,,
2607,467,4,si,si,Si,s.i,S/i\,+,467,Adv,Adv,fro,si4,DMF,si4,ADVgen,---,"Passion, l. 467",,,
2608,467,5,l,l,L,l,/\L,_,467,Prn,Prn$$,fro,le,DMF,le,PRCper,6pma,"Passion, l. 467",,,
2609,467,6,benedis,benedis,bEnEdiS,b.e.n.e.d.i.s,b/E\.n/E\.'d/i\S,_,467,Vfin,Vfin,fro,bénir,DMF,bénir,VERcjg,indpsp3,"Passion, l. 467",</l>,,
2610,468,1,uengre,vengre,vENgrə,v.e.n.g.r.e,'v/E\N.gr/(ə)\,_,468,Vfin,Vfin,fro,venir,DMF,venir,VERcjg,indpqp3,"Passion, l. 468",,<l n=&quot;468&quot;>,
2611,468,2,la,la,La,l.a,L/(a)\,+,468,Det,Det,fro,le,DMF,le,DETdef,sfr,"Passion, l. 468",,,
2612,468,3,nuuols,nuvols,nyvoLS,n.u.v.o.l.s,n/y\.'v/o\LS,|,468,N,N,fro,nuele,DMF,nuele,NOMcom,sfr,"Passion, l. 468",,,
2613,468,4,si,si,Si,s.i,S/i\,+,468,Adv,Adv,fro,si4,DMF,si4,ADVgen,---,"Passion, l. 468",,<lb/>,
2614,468,5,l,l,L,l,/\L,_,468,Prn,Prn$$,fro,le,DMF,le,PRCper,3sma,"Passion, l. 468",,,
2615,468,6,collit,collit,kOʎiD,c.o.ll.i.t,k/O\.'ʎ/i\D,;|,468,Vfin,Vfin,fro,cueillir,DMF,cueillir,VERcjg,indpsp3,"Passion, l. 468",</l></lg>,,
2616,469,1,E,e,e,e,/e\,_,469,Crd,Crd,fro,et,DMF,et,CONcoo,---,"Passion, l. 469",,<lb/><lg n=&quot;118&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;469&quot;>,
2617,469,2,lor,lor,Lor,l.o.r,L/o\r,_,469,Det,Det,fro,leur2,DMF,leur2,DETpos,6smr,"Passion, l. 469",,,
2618,469,3,uedent,vedent,vEðENZ,v.e.d.e.n.t,v/E\.'ð/E\NZ,_,469,Vprs,Vprs,fro,voir,DMF,voir,NOMcom,smr,"Passion, l. 469",,,
2619,469,4,mont[et],montet,mONtɛD,m.o.n.t.e.t,m/O\N.'t/ɛ\D,_,469,Vfin,Vfin,fro,monter,DMF,monter,VERcjg,indpsp3,"Passion, l. 469",,,
2620,469,5,en,en,EN,e.n,/E\N,_,469,Pre,Pre,fro,en,DMF,en,PRE,---,"Passion, l. 469",,,
2621,469,6,cel,cel,ÇEl,c.e.l,Ç/E\l,_,469,N,N,fro,ciel,DMF,ciel,NOMcom,smr,"Passion, l. 469",</l>,,
2622,470,1,ad,ad,VQ,a.d,/V\Q,+,470,Pre,Pre,lat,ad,wiktionary,à,PRE,---,"Passion, l. 470",,<l n=&quot;470&quot;>,
2623,470,2,dex|tris,dextris,QVQQRVQ,d.e.x.t.r.i.s,'Q/V\Q.QR/V\Q,_,470,Adj,Adj,lat,dexter,wiktionary,dextre,NOMcom,smr,"Passion, l. 470",,,
2624,470,3,deu,deu,dɛu,d.e.u,d/ɛ\u,_,470,N,N,fro,Dieu,DMF,Dieu,NOMpro,smr,"Passion, l. 470",,<lb/>,
2625,470,4,i[esu]s,jesus,ʤEzUS,j.e.s.u.s,ʤ/E\.'z/U\S,_,470,N,N,fro,Jésus,wikipedia.fr,---,NOMpro,smn,"Passion, l. 470",,,
2626,470,5,es,es,ES,e.s,/E\S,_,470,Prn,Prn$$,fro,se,DMF,se,PRCper,3smr,"Passion, l. 470",,,
2627,470,6,set,set,SET,s.e.t,S/E\T,_,470,Vfin,Vfin,fro,seoir,DMF,seoir,VERcjg,indpst3,"Passion, l. 470",</l>,,
2628,471,1,qui,qui,ki,qu.i,k/i\,_,471,Qux,Qux,fro,qui,DMF,qui,PRNrel,smn,"Passion, l. 471",,<l n=&quot;471&quot;>,
2629,471,2,uenra,venra,vENra,v.e.n.r.a,v/E\N.'r/a\,_,471,Vfin,Vfin,fro,venir,DMF,venir,VERcjg,indfut3,"Passion, l. 471",,,
2630,471,3,toz,toz,toZ,t.o.z,t/o\Z,|,471,QIs,QIs,fro,tout,DMF,tout,PRNind,pmr,"Passion, l. 471",,,
2631,471,4,iudicar,judicar,ʤydikær,j.u.d.i.c.a.r,ʤ/y\.d/i\.'k/æ\r,_,471,Vinf,Vinf,fro,juger,DMF,juger,VERinf,---,"Passion, l. 471",</l>,<lb/>,
2632,472,1,a,a,a,a,/a\,+,472,Pre,Pre,fro,à,DMF,à,PRE,---,"Passion, l. 472",,<l n=&quot;472&quot;>,
2633,472,2,toz,toz,toZ,t.o.z,t/o\Z,_,472,QIs,QIs,fro,tout,DMF,tout,PRNind,pmr,"Passion, l. 472",,,
2634,472,3,rendra,rendra,rENdra,r.e.n.d.r.a,r/E\N.'dr/a\,_,472,Vfin,Vfin,fro,rendre,DMF,rendre,VERcjg,indfut3,"Passion, l. 472",,,
2635,472,4,e,e,e,e,/e\,+,472,Crd,Crd,fro,et,DMF,et,CONcoo,---,"Passion, l. 472",,,
2636,472,5,ben,ben,bEn,b.e.n,b/E\n,_,472,N,N,fro,bien,DMF,bien,NOMcom,smr,"Passion, l. 472",,,
2637,472,6,e,e,e,e,/e\,+,472,Crd,Crd,fro,et,DMF,et,CONcoo,---,"Passion, l. 472",,,
2638,472,7,mal,mal,mæl,m.a.l,m/æ\l,;|,472,N,N,fro,mal,DMF,mal,NOMcom,smr,"Passion, l. 472",</l></lg>,,
2639,473,1,Li,li,Li,l.i,L/i\,_,473,Det,Det,fro,le,DMF,le,DETdef,pmn,"Passion, l. 473",,<lb/><lg n=&quot;119&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;473&quot;>,
2640,473,2,soi,soi,Soi,s.o.i,S/o\i,_,473,Adj,Adj,fro,son4,DMF,son4,ADJpos,3pmn,"Passion, l. 473",,,
2641,473,3,fidel,fidel,fidEl,f.i.d.e.l,f/i\.'d/E\l,_,473,N,N,fro,fidèle,DMF,fidèle,NOMcom,pmn,"Passion, l. 473",,,
2642,473,4,en,en,EN,e.n,/E\N,_,473,Prn,Prn$$,fro,en2,DMF,en2,PRCadv,---,"Passion, l. 473",,,
2643,473,5,son,son,SOn,s.o.n,S/O\n,+,473,Vfin,Vfin,fro,être,DMF,être,VERcjg,indpst6,"Passion, l. 473",,,
2644,473,6,tornat,tornat,tOrnæZ,t.o.r.n.a.t,t/O\r.'n/æ\Z,_,473,Vpp,Vpp,fro,tourner,DMF,tourner,VERppe,pmn,"Passion, l. 473",</l>,,
2645,474,1,a,a,a,a,/a\,+,474,Pre,Pre,fro,à,DMF,à,PRE,---,"Passion, l. 474",,<l n=&quot;474&quot;>,
2646,474,2,l,l,L,l,/\L,_,474,Det,Det,fro,le,DMF,le,DETdef,smr,"Passion, l. 474",,,
2647,474,3,dezen,dezen,dEÇEn,d.e.z.e.n,d/E\.'Ç/E\n,|,474,Adj,Adj,fro,dizain,DMF,dizain,ADJord,smr,"Passion, l. 474",,,
2648,474,4,iorn,jorn,ʤorn,j.o.r.n,ʤ/o\rn,_,474,N,N,fro,jour,DMF,jour,NOMcom,smr,"Passion, l. 474",,<cb n=&quot;b&quot;/><lb/>,
2649,474,5,ia,ja,ʤa,j.a,ʤ/a\,_,474,Adv,Adv,fro,jà,DMF,jà,ADVgen,---,"Passion, l. 474",,,
2650,474,6,cu[m],cum,kOm,c.u.m,k/O\m,_,474,Sub,Sub,fro,comme,DMF,comme,CONsub,---,"Passion, l. 474",,,
2651,474,7,p[er]_ueng,perveng,pErvEɲ,p.e.r.v.e.ng,p/E\r.'v/E\ɲ,_,474,Vfin,Vfin,fro,parvenir,DMF,parvenir,VERcjg,indpsp3,"Passion, l. 474",</l>,,
2652,475,1,sp[iritu]s,spiritus,QQVRVQVQ,s.p.i.r.i.t.u.s,QQ/V\.R/V\.'Q/V\Q,_,475,N,N,lat,spiritus,wiktionary,esprit,NOMpro,smn,"Passion, l. 475",,<l n=&quot;475&quot;>,
2653,475,2,s[an]c[tu]s,sanctus,QVRQQVQ,s.a.n.c.t.u.s,'Q/V\RQ.Q/V\Q,_,475,Adj,Adj,lat,sanctus,wiktionary,saint,NOMpro,smn,"Passion, l. 475",,,
2654,475,3,sobr,sobr,Sobr0,s.o.b.r.,'S/o\.br/(0)\,+,475,PrA,PrA,fro,sur,DMF,sur,PRE,---,"Passion, l. 475",,,
2655,475,4,elz,elz,eLS,e.l.z,/e\LS,|,475,Prn,Prn,fro,eux,DMF,eux,PRNper,6pmr,"Passion, l. 475",,,
2656,475,5,chad,chad,ċET,ch.a.d,ċ/E\T,_,475,Vfin,Vfin,fro,choir,DMF,choir,VERcjg,indpst3,"Passion, l. 475",</l>,<lb/>,
2657,476,1,d,d,d,d,d/\,+,475a,Pre,Pre,fro,de,DMF,de,PRE,---,"Passion, l. 475a",,<l n=&quot;475a&quot;>,
2658,476,2,eg,eg,EK,e.g,/E\K,+,475a,Adv,Adv,fro,ex,DMF,ex,ADVgen,---,"Passion, l. 475a",,,
2659,476,3,lo,lo,LO,l.o,L/(O)\,_,475a,Det,Det,fro,le,DMF,le,DETdef,smr,"Passion, l. 475a",,,
2660,476,4,di,di,di,d.i,d/i\,+,475a,N,N,fro,di,DMF,di,NOMcom,smr,"Passion, l. 475a",,,
2661,476,5,dicent,dicent,diÇəNT,d.i.c.e.n.t,'d/i\.Ç/ə\NT,_,475a,Vfin,Vfin,fro,dire,DMF,dire,VERcjg,indpst6,"Passion, l. 475a",,,
2662,476,6,pentecos|tem,pentecostem,QVRQVQVQQVR,p.e.n.t.e.c.o.s.t.e.m,Q/V\R.Q/V\.Q/V\Q.'Q/V\R,_,475a,N,N,lat,Pentecoste,wiktionary,Pentecôte,NOMpro,sfr,"Passion, l. 475a",</l>,,
2663,477,1,si,si,Si,s.i,S/i\,+,476,Adv,Adv,fro,si4,DMF,si4,ADVgen,---,"Passion, l. 476",,<lb/><l n=&quot;476&quot;>,
2664,477,2,ls,ls,LS,l.s,/\LS,_,476,Prn,Prn$$,fro,le,DMF,le,PRCper,6pma,"Passion, l. 476",,,
2665,477,3,en_flam[et],enflamet,ENfLAmɛD,e.n.f.l.a.m.e.t,/E\N.fL/A\.'m/ɛ\D,_,476,Vfin,Vfin,fro,enflammer,DMF,enflammer,VERcjg,indpsp3,"Passion, l. 476",,,
2666,477,4,cu[m],cum,kOm,c.u.m,k/O\m,_,476,Sub,Sub,fro,comme,DMF,comme,CONsub,---,"Passion, l. 476",,,
2667,477,5,fugs,fugs,fOKS,f.u.g.s,f/O\KS,|,476,N,N,fro,feu,DMF,feu,NOMcom,smn,"Passion, l. 476",,,
2668,477,6,ardenz,ardenz,ArdENZ,a.r.d.e.n.z,/A\r.'d/E\NZ,;|,476,Vprs,Vprs,fro,ardre,DMF,ardre,VERppa,smn,"Passion, l. 476",</l></lg>,<lb/>,
2669,478,1,Il,il,il,i.l,/i\l,+,477,Prn,Prn,fro,il,DMF,il,PRNper,3smn,"Passion, l. 477",,<lb/><lg n=&quot;120&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;477&quot;>,
